event_id,origin_time,latitude,longitude,depth_km,magnitude,magnitude_type,x_m,y_m,z_m
3182067,2011/11/06 20:51:01.95,38.8347,-122.79757,2.443,1.56,ML,5853.61038241359,2650.200365842549,2443.0
3182068,2011/11/06 20:56:43.62,38.81422,-122.78187,1.577,1.08,ML,8417.983061229832,3288.392816157034,1577.0
3182069,2011/11/06 21:11:04.89,38.82157,-122.78045,0.07,0.8,ML,7930.411529359183,2626.6062572503624,70.0
3182070,2011/11/06 21:19:37.59,38.80758,-122.80725,1.265,1.35,ML,7380.255446869504,5364.452093477336,1265.0
3266815,2011/11/06 21:43:54.20,38.82638,-122.85596,2.803,0.42,ML,2922.2950057249236,6882.55782624026,2803.0
3266816,2011/11/06 21:58:07.53,38.78997,-122.79642,2.082,0.38,ML,9421.487675920598,6076.988024778279,2082.0
3182071,2011/11/06 21:59:06.32,38.79618,-122.78723,0.0,1.5,ML,9499.687628379776,5027.69776704996,0.0
3182072,2011/11/06 22:05:07.49,38.79542,-122.7458,0.783,0.44,ML,12100.563945422873,2545.6666403456493,783.0
3182073,2011/11/06 22:13:54.78,38.82807,-122.75428,0.799,0.68,ML,9027.546633560878,513.0320251513938,799.0
3182074,2011/11/06 22:14:28.38,38.82718,-122.75573,0.794,0.79,ML,9008.185806909176,671.5668246996267,794.0
3182075,2011/11/06 22:33:35.27,38.8249,-122.78533,2.143,1.67,ML,7370.691338797202,2665.5968638279564,2143.0
3266817,2011/11/06 22:48:35.11,38.76458,-122.7297,2.715,1.28,ML,15499.497749300906,3969.3455602170525,2715.0
3182076,2011/11/06 22:56:48.08,38.79083,-122.77055,1.531,1.27,ML,10941.197990564659,4422.79499475033,1531.0
3182077,2011/11/06 22:57:50.00,38.84447,-122.83673,2.451,0.74,ML,2687.512897101021,4288.511654298741,2451.0
3182078,2011/11/06 23:00:45.76,38.82082,-122.80199,2.85,1.07,ML,6667.71714885171,4006.582075592778,2850.0
3182079,2011/11/06 23:01:23.84,38.81347,-122.81167,3.542,1.24,ML,6648.592862650376,5175.06445257032,3542.0
3266818,2011/11/06 23:03:00.50,38.84355,-122.83957,2.518,0.75,ML,2585.23048527014,4534.659296539905,2518.0
3266819,2011/11/06 23:03:06.24,38.81693,-122.81133,3.617,0.14,ML,6398.920407968708,4883.678540709856,3617.0
3182080,2011/11/06 23:07:37.22,38.78575,-122.72107,2.023,1.09,ML,14373.658569572859,1784.7206880069373,2023.0000000000002
3182081,2011/11/06 23:30:04.32,38.84184,-122.83853,2.922,1.47,ML,2782.728376555097,4604.563083517771,2922.0
3182082,2011/11/06 23:44:13.03,38.83478,-122.79778,2.863,0.9,ML,5834.473275325234,2656.8274528946,2863.0
3182083,2011/11/07 00:06:37.03,38.77768,-122.72453,1.578,1.17,ML,14792.384820070338,2627.9427086079677,1578.0
3182084,2011/11/07 00:11:53.33,38.82685,-122.78995,2.873,0.76,ML,6934.819334081043,2796.5371301746,2873.0
3266822,2011/11/07 00:25:26.37,38.8264,-122.85723,2.873,0.58,ML,2842.825237608805,6958.9000893475795,2873.0
3182085,2011/11/07 00:27:10.51,38.8327,-122.8039,2.471,1.35,ML,5621.682421189314,3194.8788279577825,2471.0
3182086,2011/11/07 00:27:24.69,38.83852,-122.78168,1.199,0.96,ML,6529.678998994783,1376.7782925575184,1199.0
3182087,2011/11/07 00:30:22.25,38.81728,-122.81218,2.315,0.9,ML,6319.412917668704,4908.454693354221,2315.0
3182088,2011/11/07 00:33:51.77,38.84215,-122.8292,2.192,1.62,ML,3330.8233825430025,4007.991749891824,2192.0
3182089,2011/11/07 00:40:30.81,38.8257,-122.7991,4.108,0.87,ML,6463.443730769803,3447.744271498973,4108.0
3266823,2011/11/07 00:55:42.93,38.8379,-122.79472,3.531,0.53,ML,5778.238441930277,2225.17150489922,3531.0
3182090,2011/11/07 00:56:29.59,38.78493,-122.77077,1.673,1.29,ML,11389.009449116335,4897.597513828641,1673.0
3182091,2011/11/07 00:58:12.85,38.83265,-122.80093,2.379,1.61,ML,5807.781461006677,3016.5985506629704,2379.0
3182092,2011/11/07 00:58:43.32,38.83158,-122.79363,3.0,0.74,ML,6339.248451462237,2652.4530781842373,3000.0
3182093,2011/11/07 01:00:58.87,38.8082,-122.82457,1.182,0.47,ML,6269.312827586354,6378.442057484401,1182.0
3182094,2011/11/07 01:01:11.52,38.80747,-122.82485,1.308,0.79,ML,6309.213664572512,6452.695153323274,1308.0
3266824,2011/11/07 01:02:03.83,38.8316,-122.80206,0.997,0.27,ML,5820.560516592151,3168.0135080455257,997.0
3266825,2011/11/07 01:05:51.84,38.83645,-122.79773,0.146,0.18,ML,5706.9671071722305,2523.1869528034886,146.0
3266826,2011/11/07 01:07:52.02,38.83105,-122.79411,1.915,0.5,ML,6351.243099528187,2723.3373128553367,1915.0
3182095,2011/11/07 01:09:18.57,38.8369,-122.82993,2.417,0.48,ML,3696.5277918161014,4463.257405458875,2417.0
3182096,2011/11/07 01:31:48.72,38.85005,-122.82201,2.768,0.96,ML,3154.199609616472,2949.251044295189,2768.0
3182097,2011/11/07 01:33:26.52,38.81823,-122.78371,1.552,0.78,ML,7991.578976428295,3087.732146670591,1552.0
3266829,2011/11/07 01:40:27.18,38.75388,-122.73022,0.81,0.93,ML,16304.206813108514,4837.85167617995,810.0
3182101,2011/11/07 01:46:35.68,38.81392,-122.78384,1.651,1.49,ML,8320.593009619635,3432.6954429003176,1651.0
3182102,2011/11/07 01:53:14.57,38.80935,-122.81644,3.632,1.09,ML,6678.118245131147,5789.805101926475,3632.0
3182103,2011/11/07 02:09:51.95,38.84062,-122.83745,2.706,0.96,ML,2944.3680642562704,4633.701201359971,2706.0
3182104,2011/11/07 02:12:09.70,38.7954,-122.77423,4.168,0.9,ML,10358.137127980732,4291.22096279659,4168.0
3182105,2011/11/07 02:17:26.09,38.83353,-122.8042,2.295,0.98,ML,5538.38369644079,3148.3860948361694,2295.0
3266832,2011/11/07 02:17:33.25,38.82473,-122.80873,1.398,1.02,ML,5948.549561615283,4114.322433585218,1398.0
3182106,2011/11/07 02:17:57.05,38.81895,-122.77675,1.847,2.05,ML,8362.233389145451,2604.487553632247,1847.0
3182107,2011/11/07 02:36:44.24,38.82207,-122.78792,1.64,0.79,ML,7433.083120986682,3045.7470404006795,1640.0
3182108,2011/11/07 02:56:48.32,38.8231,-122.78257,3.909,0.99,ML,7680.736625684573,2637.0270277435584,3909.0
3182109,2011/11/07 03:03:41.03,38.8255,-122.8259,3.347,1.15,ML,4835.080296455151,5107.3827559027195,3347.0
3182110,2011/11/07 03:13:49.36,38.82467,-122.78069,1.707,1.66,ML,7673.3074945171265,2398.947015710881,1707.0
3182111,2011/11/07 03:23:41.55,38.832,-122.79253,2.744,0.86,ML,6373.887300185328,2552.136624274158,2744.0
3182112,2011/11/07 03:32:01.02,38.83645,-122.80009,1.831,0.3,ML,5562.196873437912,2667.957186537808,1831.0
3182113,2011/11/07 03:44:11.44,38.82963,-122.83857,1.315,0.67,ML,3734.9455477515885,5561.687720264402,1315.0
3182114,2011/11/07 03:44:56.60,38.74917,-122.71222,1.778,0.77,ML,17776.65027673173,4101.935642157105,1778.0
3182116,2011/11/07 03:55:43.61,38.81167,-122.78989,1.636,0.71,ML,8125.388084128095,3979.7446818955727,1636.0
3266833,2011/11/07 03:58:06.68,38.80813,-122.79839,3.75,0.52,ML,7880.754062695473,4777.947089906633,3750.0
3182117,2011/11/07 04:01:43.07,38.82042,-122.77505,1.492,0.97,ML,8351.581223013181,2385.2681016094966,1492.0
3182118,2011/11/07 04:04:13.57,38.81962,-122.7778,1.233,1.22,ML,8245.437194898603,2616.5123300804585,1233.0
3182119,2011/11/07 04:10:47.66,38.81662,-122.81116,3.774,1.06,ML,6433.586936081992,4897.488340234615,3774.0
3313947,2011/11/07 04:15:06.59,38.83637,-122.79052,0.528,0.04,ML,6155.5074499128505,2087.156630098062,528.0
3182120,2011/11/07 04:18:36.60,38.81767,-122.80697,4.107,1.11,ML,6608.518437795858,4558.362825552719,4107.0
3266834,2011/11/07 04:20:56.65,38.83895,-122.83017,3.078,0.31,ML,3521.5207634589315,4317.695170402537,3078.0
3182121,2011/11/07 04:26:16.93,38.83328,-122.77302,2.574,1.49,ML,7470.615300985053,1255.2483029035536,2574.0
3266835,2011/11/07 04:31:15.46,38.82853,-122.75307,0.015,0.82,ML,9065.805742406708,402.84030109986577,15.0
3182122,2011/11/07 04:38:32.09,38.82682,-122.80585,2.159,1.18,ML,5961.806184710823,3774.2415370585736,2159.0
3266836,2011/11/07 04:44:27.44,38.78023,-122.74297,0.0,0.8,ML,13461.835566401718,3559.7350736386747,0.0
3182123,2011/11/07 04:54:19.42,38.8375,-122.77578,2.267,1.18,ML,6971.355961058711,1094.6040859489785,2267.0
3182124,2011/11/07 04:54:42.35,38.8153,-122.79173,3.43,1.12,ML,7728.695296911255,3808.7953099938263,3430.0
3182125,2011/11/07 05:07:22.40,38.81818,-122.80952,4.026,1.4,ML,6412.217284515736,4674.912601105703,4026.0
3182126,2011/11/07 05:16:48.42,38.83357,-122.79825,2.854,0.91,ML,5900.24894173728,2780.2658395220824,2854.0
3182127,2011/11/07 05:31:56.39,38.77045,-122.74343,0.61,1.22,ML,14198.292614167776,4352.627975233945,610.0
3182128,2011/11/07 05:46:54.96,38.80957,-122.79325,3.566,1.28,ML,8083.468543982459,4350.05224797727,3566.0
3182129,2011/11/07 05:50:40.78,38.81883,-122.79111,3.829,1.44,ML,7490.725837889397,3494.7601349422034,3829.0
3182130,2011/11/07 05:52:54.69,38.81947,-122.82298,3.298,1.13,ML,5485.674169136051,5399.731643409552,3298.0
3313948,2011/11/07 06:01:10.53,38.7928,-122.74226,1.524,0.47,ML,12522.570874108864,2533.362867827811,1524.0
3182131,2011/11/07 06:03:13.45,38.81333,-122.81213,3.571,1.51,ML,6631.321203267994,5214.228647015401,3571.0
3182132,2011/11/07 06:03:51.95,38.82212,-122.82381,2.624,0.6,ML,5227.562007211441,5243.449391653369,2624.0
3313950,2011/11/07 06:43:46.59,38.80458,-122.73132,2.191,1.12,ML,12272.61656298989,941.2167286944962,2191.0
3182134,2011/11/07 06:50:59.65,38.8122,-122.8186,3.95,1.0,ML,6322.781943387229,5699.471939900503,3950.0
3313951,2011/11/07 06:51:26.46,38.84187,-122.82642,3.03,0.32,ML,3523.2503454790017,3859.3498570801144,3030.0
3182135,2011/11/07 06:53:03.02,38.8278,-122.8017,3.537,1.04,ML,6139.75708741561,3443.042888915995,3537.0
3182136,2011/11/07 06:54:38.79,38.82937,-122.80555,2.496,0.9,ML,5780.830736206749,3556.4600969258445,2496.0
3266839,2011/11/07 07:06:49.39,38.82902,-122.85675,3.224,0.46,ML,2667.418452826432,6724.603717961801,3224.0
3266840,2011/11/07 07:19:41.91,38.84308,-122.83746,2.951,0.68,ML,2751.413073014829,4441.973076504757,2951.0
3182137,2011/11/07 07:24:08.62,38.78937,-122.7211,0.567,1.4,ML,14088.779066684087,1503.5217842820775,567.0
3266841,2011/11/07 07:32:30.70,38.74227,-122.72857,2.382,0.9,ML,17313.1816189223,5644.393528043109,2382.0
3182138,2011/11/07 07:34:25.56,38.83202,-122.79604,2.476,1.65,ML,6157.008496660098,2765.887922790589,2476.0
3182139,2011/11/07 07:38:33.03,38.83733,-122.79729,1.818,0.87,ML,5665.153057502522,2427.3907820805107,1818.0
3182140,2011/11/07 07:46:42.12,38.82868,-122.79404,2.848,1.22,ML,6540.841803663464,2904.3479522765647,2848.0
3266842,2011/11/07 07:57:46.06,38.81402,-122.78827,0.607,0.66,ML,8041.0233422484725,3696.62758522749,607.0
3182141,2011/11/07 08:38:57.96,38.81956,-122.78778,4.09,0.5,ML,7637.922125008908,3233.4099149965487,4090.0
3266845,2011/11/07 08:40:14.22,38.76278,-122.73988,3.774,1.05,ML,15015.76048342328,4734.558276897647,3774.0
3266846,2011/11/07 08:41:29.33,38.82438,-122.7941,2.617,0.44,ML,6873.367992959036,3244.2353398982154,2617.0
3182142,2011/11/07 08:44:45.06,38.84667,-122.81776,1.369,0.81,ML,3679.1828902308616,2952.8161101877376,1369.0
3182143,2011/11/07 08:49:02.97,38.81113,-122.79285,1.344,1.18,ML,7986.033176386439,4203.5422248781215,1344.0
3182144,2011/11/07 08:49:59.39,38.81155,-122.79213,0.0,0.88,ML,7997.361563745935,4126.536232331636,0.0
3182145,2011/11/07 08:52:25.65,38.81392,-122.79626,1.652,0.98,ML,7558.708982931414,4194.57946958854,1652.0
3182146,2011/11/07 09:03:36.67,38.84553,-122.81844,1.843,0.32,ML,3726.6033258084567,3083.6634601194323,1843.0
3182147,2011/11/07 09:05:16.16,38.83515,-122.79965,2.318,2.02,ML,5690.831846754384,2742.6100388010123,2318.0
3182148,2011/11/07 09:08:33.10,38.83512,-122.77422,2.295,0.98,ML,7253.138087320074,1184.9950557479633,2295.0
3182149,2011/11/07 09:09:42.10,38.82023,-122.7857,1.611,0.84,ML,7713.130520417552,3053.430101789267,1611.0
3313952,2011/11/07 09:24:07.47,38.81258,-122.79266,0.846,0.02,ML,7884.316350495562,4078.514937622777,846.0
3266847,2011/11/07 09:29:07.74,38.81868,-122.79176,2.2,0.59,ML,7462.580824076703,3546.3614363214415,2200.0
3182150,2011/11/07 09:46:00.90,38.8409,-122.82896,3.171,1.5,ML,3443.2803107228524,4091.0038847690994,3171.0
3182151,2011/11/07 09:46:15.18,38.83443,-122.82827,3.395,1.41,ML,3991.4811362862038,4554.55092959038,3395.0
3266848,2011/11/07 09:50:18.05,38.84087,-122.82835,2.264,0.63,ML,3483.0453643000697,4055.9300887045238,2264.0
3182152,2011/11/07 10:24:24.60,38.82552,-122.78595,0.825,0.65,ML,7284.182153144277,2655.153394204796,825.0
3182153,2011/11/07 10:28:40.66,38.81025,-122.81447,3.892,1.71,ML,6728.595721607144,5598.589900048993,3892.0
3182154,2011/11/07 10:34:47.40,38.8167,-122.8038,2.308,1.1,ML,6878.818756694582,4439.746499586832,2308.0
3182155,2011/11/07 10:35:44.13,38.84067,-122.83961,1.475,0.34,ML,2807.957113136894,4762.293389956797,1475.0
3182156,2011/11/07 11:08:37.53,38.8057,-122.76718,0.623,1.11,ML,9985.27498980732,3053.4180213776867,623.0
3182157,2011/11/07 11:09:27.00,38.80567,-122.76353,1.322,0.91,ML,10211.523734297334,2831.860534401426,1322.0
3182158,2011/11/07 11:14:42.63,38.79263,-122.75653,1.875,0.97,ML,11660.493602857652,3422.023931654364,1875.0
3266849,2011/11/07 11:17:54.55,38.81558,-122.80632,0.0,0.34,ML,6811.803732108802,4681.90180467199,0.0
3182159,2011/11/07 11:27:57.99,38.82465,-122.85374,2.629,0.95,ML,3193.7417663818765,6881.640248854928,2629.0
3182160,2011/11/07 11:31:47.17,38.78932,-122.78207,4.866,0.9,ML,10352.586265404538,5247.533348084177,4866.0
3266850,2011/11/07 11:38:27.46,38.81238,-122.79208,0.949,0.8,ML,7935.533000779921,4058.573337427513,949.0
3182161,2011/11/07 11:51:04.99,38.82983,-122.80772,0.593,0.04,ML,5611.749425550942,3653.6087923759533,593.0
3182162,2011/11/07 12:26:38.66,38.83267,-122.79245,3.206,0.59,ML,6326.409056836148,2494.8434498247007,3206.0
3182163,2011/11/07 12:28:00.48,38.82483,-122.8308,2.823,0.52,ML,4586.883740397583,5460.350729758924,2823.0
3182164,2011/11/07 12:32:13.11,38.84222,-122.83952,1.302,0.3,ML,2692.28719278591,4635.581672117565,1302.0
3182165,2011/11/07 12:33:32.47,38.83681,-122.80307,2.83,0.39,ML,5351.2462366075415,2822.612733207583,2830.0
3182166,2011/11/07 12:48:16.84,38.83777,-122.79076,3.475,0.65,ML,6031.322377949728,1992.4163514375152,3475.0
3182167,2011/11/07 12:48:48.82,38.83485,-122.80815,2.352,0.69,ML,5192.869919599088,3287.4845410893968,2352.0
3182168,2011/11/07 12:59:43.93,38.8339,-122.76299,2.165,0.43,ML,8037.412466718958,591.4984818935638,2165.0
3182169,2011/11/07 13:03:43.42,38.83202,-122.80885,1.42,1.15,ML,5371.2005754142965,3551.6958440363906,1420.0
3182170,2011/11/07 13:22:29.93,38.80863,-122.79258,0.717,0.77,ML,8198.064935675935,4382.448591702875,717.0
3266851,2011/11/07 13:22:36.93,38.81068,-122.78889,1.111,0.33,ML,8264.137152478259,3995.807111487042,1111.0
3182172,2011/11/07 13:27:31.57,38.79737,-122.75401,3.307,1.53,ML,11444.469424136616,2896.8294232623903,3307.0
3182173,2011/11/07 13:28:36.87,38.7977,-122.75407,3.335,1.39,ML,11414.986908650155,2874.7081061020094,3335.0
3182174,2011/11/07 13:40:13.79,38.82868,-122.8085,1.641,0.95,ML,5653.817405442349,3791.3723504976792,1641.0
3266852,2011/11/07 13:42:00.81,38.79435,-122.79767,4.096,0.45,ML,9002.346728220085,5811.205375525264,4096.0
3182175,2011/11/07 14:17:18.98,38.78527,-122.73257,1.979,1.56,ML,13705.740456821093,2527.698920973198,1979.0
3266854,2011/11/07 14:28:58.77,38.84108,-122.83115,2.11,0.52,ML,3294.8646687426476,4211.271981669008,2110.0
3182176,2011/11/07 14:37:02.55,38.82383,-122.82685,3.696,0.69,ML,4907.377477167788,5296.232243434199,3696.0
3182177,2011/11/07 15:00:51.57,38.81133,-122.77538,3.749,1.15,ML,9042.063440894162,3116.2369102813013,3749.0
3182178,2011/11/07 15:02:37.57,38.77077,-122.73512,2.765,1.42,ML,14683.035558136758,3817.844951121967,2765.0
3182179,2011/11/07 15:16:09.03,38.81465,-122.80655,3.301,1.08,ML,6870.409260108564,4768.725259586356,3301.0
3266855,2011/11/07 15:17:29.77,38.82157,-122.79858,4.223,0.78,ML,6818.257149016959,3738.760637592585,4223.0
3182180,2011/11/07 15:19:41.82,38.84282,-122.82883,2.184,0.83,ML,3301.1347018136094,3932.909012821469,2184.0
3182181,2011/11/07 15:24:59.21,38.81522,-122.81472,3.787,1.05,ML,6324.667394405368,5225.333232536019,3787.0
3266857,2011/11/07 15:34:38.60,38.84025,-122.82632,2.792,0.67,ML,3656.0486302784484,3979.8794780033422,2792.0
3182182,2011/11/07 15:37:49.83,38.8249,-122.85397,3.026,1.14,ML,3160.0858966187484,6876.202306006408,3026.0
3313953,2011/11/07 15:38:24.12,38.81878,-122.81413,2.835,1.02,ML,6082.5120070446765,4910.792728309475,2835.0
3313954,2011/11/07 15:43:58.75,38.78767,-122.71578,2.871,1.2,ML,14548.044488660315,1310.094288063719,2871.0
3266858,2011/11/07 16:05:43.29,38.84958,-122.83397,2.338,0.75,ML,2457.2816936984977,3719.6653279227044,2338.0
3182184,2011/11/07 16:07:37.51,38.82277,-122.8103,3.895,1.13,ML,6005.488295627343,4363.879190447628,3895.0
3266859,2011/11/07 16:15:57.68,38.84324,-122.84053,1.468,0.55,ML,2550.5790624848837,4617.787046963204,1468.0
3266860,2011/11/07 16:18:53.96,38.82472,-122.83387,1.871,0.26,ML,4407.160388677861,5657.275359027594,1871.0
3182185,2011/11/07 16:22:24.77,38.81835,-122.82365,3.278,1.33,ML,5532.144285401806,5528.4018076431785,3278.0
3182186,2011/11/07 16:32:32.46,38.83647,-122.75861,1.204,0.71,ML,8105.154008776271,121.8725461906498,1204.0
3313956,2011/11/07 16:41:58.50,38.74858,-122.70785,2.784,0.92,ML,18090.85128130045,3879.996035351826,2784.0
3182187,2011/11/07 16:42:58.91,38.85,-122.8239,2.099,0.8,ML,3042.1701172520184,3069.0992991821936,2099.0
3182188,2011/11/07 17:04:01.62,38.84455,-122.82882,2.567,0.72,ML,3166.4835433723397,3797.0309879922283,2567.0
3182189,2011/11/07 17:07:11.15,38.79422,-122.79951,4.317,1.33,ML,8899.639411841412,5934.2414744616835,4317.0
3266862,2011/11/07 17:21:54.10,38.822,-122.82335,2.42,0.43,ML,5265.162449151569,5224.613979766032,2420.0
3182190,2011/11/07 17:25:02.57,38.77457,-122.72715,1.143,1.31,ML,14874.828837740879,3031.82571982392,1143.0
3182191,2011/11/07 17:34:46.06,38.82327,-122.82462,1.118,1.76,ML,5087.958149507759,5203.221711343917,1118.0
3266863,2011/11/07 17:35:49.64,38.84342,-122.83311,0.567,0.39,ML,2991.6727197370888,4148.545844630702,567.0
3182192,2011/11/07 17:35:57.93,38.81947,-122.82318,1.741,0.84,ML,5473.405505260705,5412.0003072848995,1741.0
3266864,2011/11/07 17:45:07.45,38.81203,-122.78055,2.31,0.87,ML,8670.187142047836,3378.650533815236,2310.0
3182193,2011/11/07 17:56:26.22,38.84145,-122.83826,2.525,1.6,ML,2829.7842466240863,4618.493561122018,2525.0
3182194,2011/11/07 17:56:40.32,38.84146,-122.8387,2.56,1.56,ML,2802.011309845531,4644.70274539673,2560.0
3266865,2011/11/07 17:58:20.46,38.77427,-122.70717,2.904,0.96,ML,16123.924646500307,1829.642486197581,2904.0
3182195,2011/11/07 18:04:01.79,38.8361,-122.78972,3.983,1.09,ML,6225.6927642262035,2059.192633405156,3983.0
3266866,2011/11/07 18:43:34.35,38.82585,-122.79992,0.308,0.23,ML,6401.414065094875,3486.3176496062456,308.0
3313957,2011/11/07 18:54:27.40,38.7755,-122.76493,3.991,0.46,ML,12484.563740141819,5276.661834507739,3991.0
3182196,2011/11/07 19:14:20.68,38.82355,-122.8256,3.34,0.43,ML,5005.949161454238,5241.445629273149,3340.0
3182197,2011/11/07 19:22:41.04,38.82603,-122.82473,1.811,0.52,ML,4865.412538760238,4994.171630860585,1811.0
3313958,2011/11/07 19:33:44.08,38.82105,-122.76295,6.968,1.6,ML,9044.577183608584,1593.7557332330532,6968.0
3266867,2011/11/07 19:38:38.50,38.81938,-122.815,3.989,1.17,ML,5982.230744051194,4917.248841034559,3989.0
3266868,2011/11/07 19:44:28.91,38.80018,-122.8075,2.026,1.22,ML,7943.508043674167,5958.376349972545,2025.9999999999998
3182198,2011/11/07 19:54:49.33,38.8429,-122.8346,1.157,0.77,ML,2940.928738978971,4280.604955620914,1157.0
3182199,2011/11/07 19:58:10.46,38.82258,-122.78112,1.695,1.13,ML,7810.34200390003,2588.7367797590823,1695.0
3182200,2011/11/07 20:14:05.64,38.81172,-122.73707,2.096,1.44,ML,11361.632832468313,735.6811710328035,2096.0
3182201,2011/11/07 20:19:23.33,38.81325,-122.81378,3.885,1.55,ML,6536.359736310834,5321.700134008868,3885.0
3182202,2011/11/07 20:21:33.16,38.8291,-122.79138,3.696,1.39,ML,6671.176230617744,2708.3359201352946,3696.0
3182203,2011/11/07 20:25:43.00,38.81403,-122.73573,2.405,1.91,ML,11263.219466171131,472.8677087998752,2405.0
3266869,2011/11/07 20:52:33.57,38.85242,-122.844,2.124,0.75,ML,1619.9553446935279,4112.885965661629,2124.0
3313959,2011/11/07 21:13:27.88,38.7594,-122.7223,0.481,1.47,ML,16358.450211360243,3920.4168954676234,481.0
3266873,2011/11/07 21:24:53.40,38.83778,-122.82816,3.392,0.25,ML,3736.3003569211505,4285.874619961138,3392.0
3182205,2011/11/07 21:25:48.99,38.83897,-122.79346,4.251,1.09,ML,5771.870265359041,2064.218163492517,4251.0
3182206,2011/11/07 21:31:15.33,38.81727,-122.78062,1.291,0.7,ML,8256.189953523532,2973.2414100032365,1291.0
3182207,2011/11/07 21:31:47.59,38.82267,-122.78045,1.147,0.86,ML,7844.405141613892,2540.5998695050716,1147.0
3182208,2011/11/07 21:41:47.86,38.84392,-122.82458,1.947,0.72,ML,3475.8374214297946,3586.193517715813,1947.0
3266875,2011/11/07 21:54:02.65,38.83552,-122.79228,3.202,0.99,ML,6114.0026892449105,2261.580353644937,3202.0
3266876,2011/11/07 22:14:42.16,38.75302,-122.69125,1.238,0.99,ML,18761.997327002602,2514.5438776697465,1238.0
3182209,2011/11/07 22:34:37.93,38.84215,-122.79861,3.13,1.06,ML,5207.315522348516,2131.4996100863095,3130.0
